player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Roarke Smith,Western Bulldogs,0,0,0,0,0
Robbie Fox,Sydney,0,0,3,0,0
Robbie Tarrant,North Melbourne,0,0,6,0,0
Rory Atkins,Adelaide,0,0,0,0,0
Rupert Wills,Collingwood,0,0,0,0,0
Ryan Abbott,St Kilda,0,0,0,0,0
Ryan Burton,Port Adelaide,0,0,0,0,0
Ryan Byrnes,St Kilda,0,0,0,0,0
Ryan Gardner,Western Bulldogs,0,0,0,0,0
Ryan Lester,Brisbane Lions,0,0,1,0,0
Ryley Stoddart,Sydney,0,0,0,0,0
Sam Collins,Gold Coast,0,0,2,0,0
Sam Draper,Essendon,0,0,0,0,0
Sam Durdin,North Melbourne,0,0,0,0,0
Sam Flanders,Gold Coast,0,0,0,0,0
Sam Frost,Hawthorn,0,0,5,0,0
Sam Gray,Sydney,0,0,0,0,0
Sam J. Reid,Greater Western Sydney,0,0,0,0,0
Sam Jacobs,Greater Western Sydney,0,0,0,0,0
Sam Lloyd,Western Bulldogs,0,0,0,0,0
Sam Mayes,Port Adelaide,0,0,0,0,0
Sam Naismith,Sydney,0,0,0,0,0
Sam Philp,Carlton,0,0,0,0,0
Sam Reid,Sydney,0,0,0,0,0
Sam Simpson,Geelong,0,0,0,0,0
Sam Skinner,Brisbane Lions,0,0,0,0,0
Sam Sturt,Fremantle,0,0,0,0,0
Sam Taylor,Greater Western Sydney,0,0,0,0,0
Sam Weideman,Melbourne,0,0,4,0,0
Sam Wicks,Sydney,0,0,0,0,0
Scott Lycett,Port Adelaide,0,0,11,0,0
Sean Darcy,Fremantle,0,0,3,0,0
Sean Lemmens,Gold Coast,0,0,0,0,0
Shane Mumford,Greater Western Sydney,0,0,0,0,0
Shane Savage,St Kilda,0,0,0,0,0
Shannon Hurn,West Coast,0,0,7,0,0
Shaun Atley,North Melbourne,0,0,0,0,0
Shaun McKernan,Essendon,0,0,0,0,0
Stefan Martin,Brisbane Lions,0,0,0,0,0
Stephen Hill,Fremantle,0,0,1,0,0
Sydney Stack,Richmond,0,0,0,0,0
Tarryn Thomas,North Melbourne,0,0,0,0,0
Taylin Duman,Fremantle,0,0,0,0,0
Taylor Duryea,Western Bulldogs,0,0,0,0,0
Taylor Garner,North Melbourne,0,0,0,0,0
Taylor Walker,Adelaide,0,0,0,0,0
Thomas Berry,Brisbane Lions,0,0,0,0,0
Thomson Dow,Richmond,0,0,0,0,0
Tim Broomhead,Collingwood,0,0,0,0,0
Tim Membrey,St Kilda,0,0,12,0,0
Tim O'Brien,Hawthorn,0,0,0,0,0
Tobe Watson,Fremantle,0,0,0,0,0
Toby Bedford,Melbourne,0,0,0,0,0
Toby Nankervis,Richmond,0,0,7,0,0
Todd Marshall,Port Adelaide,0,0,2,0,0
Tom Atkins,Geelong,0,0,0,0,0
Tom Bellchambers,Essendon,0,0,0,0,0
Tom Campbell,North Melbourne,0,0,0,0,0
Tom Cole,West Coast,0,0,0,0,0
Tom Cutler,Essendon,0,0,0,0,0
Tom De Koning,Carlton,0,0,0,0,0
Tom Fullarton,Brisbane Lions,0,0,0,0,0
Tom Hickey,West Coast,0,0,0,0,0
Tom Hutchesson,Greater Western Sydney,0,0,0,0,0
Tom J. Lynch,Richmond,0,0,0,0,0
Tom Lynch,Adelaide,0,0,2,0,0
Tom McCartin,Sydney,0,0,1,0,0
Tom McDonald,Melbourne,0,0,0,0,0
Tom Murphy,North Melbourne,0,0,0,0,0
Tom Scully,Hawthorn,0,0,0,0,0
Tom Sparrow,Melbourne,0,0,0,0,0
Tom Williamson,Carlton,0,0,0,0,0
Tommy Sheridan,Greater Western Sydney,0,0,0,0,0
Tory Dickson,Western Bulldogs,0,0,0,0,0
Travis Colyer,Fremantle,0,0,0,0,0
Travis Varcoe,Collingwood,0,0,0,0,0
Trent McKenzie,Port Adelaide,0,0,8,0,0
Trent Rivers,Melbourne,0,0,0,0,0
Trey Ruscoe,Collingwood,0,0,0,0,0
Tristan Xerri,North Melbourne,0,0,0,0,0
Tyler Brown,Collingwood,0,0,0,0,0
Tyson Stengle,Adelaide,0,0,0,0,0
Wayne Milera,Adelaide,0,0,1,0,0
Wil Powell,Gold Coast,0,0,1,0,0
Will Brodie,Gold Coast,0,0,0,0,0
Will Day,Hawthorn,0,0,0,0,0
Will Hamill,Adelaide,0,0,0,0,0
Will Hayes,Western Bulldogs,0,0,0,0,0
Will Hayward,Sydney,0,0,0,0,0
Will Hoskin-Elliott,Collingwood,0,0,0,0,0
Will Kelly,Collingwood,0,0,0,0,0
Will Schofield,West Coast,0,0,0,0,0
Will Setterfield,Carlton,0,0,0,0,0
Will Snelling,Essendon,0,0,1,0,0
Will Walker,North Melbourne,0,0,0,0,0
Xavier O'Halloran,Greater Western Sydney,0,0,0,0,0
Xavier O'Neill,West Coast,0,0,0,0,0
Zac Foot,Sydney,0,0,0,0,0
Zac Langdon,Greater Western Sydney,0,0,0,0,0
Zach Guthrie,Geelong,0,0,0,0,0
Zaine Cordy,Western Bulldogs,0,0,0,0,0
